id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
4129,24041,,14226.25,No especificado,fecha_invalida
4131,12550,,5862.97,Abierto,fecha_invalida
4132,22194,,5959.84,No especificado,fecha_invalida
4133,6320,,12009.85,Abierto,fecha_invalida
4134,22680,,322.87,Abierto,fecha_invalida
4135,1573,,9402.48,No especificado,fecha_invalida
4136,5828,,,No especificado,"fecha_invalida,monto_invalido"
4137,15879,,2177.12,Abierto,fecha_invalida
4138,3535,,6194.66,No especificado,fecha_invalida
4139,22004,,11153.36,Cerrado,fecha_invalida
4140,15109,,,No especificado,"fecha_invalida,monto_invalido"
4142,4738,,6724.5,No especificado,fecha_invalida
4143,6316,,2542.41,Rechazado,fecha_invalida
4144,3466,,,No especificado,"fecha_invalida,monto_invalido"
4145,24131,,6596.09,Abierto,fecha_invalida
4146,18675,,4209.24,No especificado,fecha_invalida
4147,17676,,,No especificado,"fecha_invalida,monto_invalido"
4148,8214,,11212.13,Cerrado,fecha_invalida
4150,25748,2025-08-16,,No especificado,monto_invalido
4151,23194,,3710.3,Abierto,fecha_invalida
4152,19964,,12078.71,Abierto,fecha_invalida
4153,4841,,9943.86,Abierto,fecha_invalida
4154,14036,,14131.66,Cerrado,fecha_invalida
4155,22871,,5204.25,No especificado,fecha_invalida
4156,19213,,,Abierto,"fecha_invalida,monto_invalido"
4157,23912,,1619.19,No especificado,fecha_invalida
4158,15553,,4375.85,No especificado,fecha_invalida
4159,24415,,7808.66,No especificado,fecha_invalida
4160,21558,,11331.44,Cerrado,fecha_invalida
4161,2377,,12363.66,Abierto,fecha_invalida
4162,18442,,799.79,Cerrado,fecha_invalida
4163,19988,,7941.98,Cerrado,fecha_invalida
4164,11924,,14424.08,Cerrado,fecha_invalida
4165,7239,,,No especificado,"fecha_invalida,monto_invalido"
4166,14145,,,Rechazado,"fecha_invalida,monto_invalido"
4167,4143,,9682.25,Cerrado,fecha_invalida
4168,1313,,9095.81,No especificado,fecha_invalida
4169,19035,,1324.73,Abierto,fecha_invalida
4170,18400,,,Rechazado,"fecha_invalida,monto_invalido"
4171,21868,,3990.48,Cerrado,fecha_invalida
4172,15935,,13446.24,Cerrado,fecha_invalida
4173,22521,,7042.02,No especificado,fecha_invalida
4177,17744,,,Abierto,"fecha_invalida,monto_invalido"
4178,6693,,14476.94,Rechazado,fecha_invalida
4179,15016,,10172.77,Cerrado,fecha_invalida
4180,22486,,11879.32,Abierto,fecha_invalida
4181,23084,,598.46,No especificado,fecha_invalida
4182,17074,2025-08-10,,Abierto,monto_invalido
4183,13358,,6489.87,No especificado,fecha_invalida
4184,22946,,3765.97,Abierto,fecha_invalida
4185,12143,,7220.0,No especificado,fecha_invalida
4186,24367,,587.95,Abierto,fecha_invalida
4188,8532,,,Rechazado,"fecha_invalida,monto_invalido"
4189,6200,,4735.41,No especificado,fecha_invalida
4190,8565,,7242.28,Cerrado,fecha_invalida
4191,14049,,12056.6,No especificado,fecha_invalida
4193,25503,,,No especificado,"fecha_invalida,monto_invalido"
4194,24321,,9149.5,Cerrado,fecha_invalida
4196,21257,,,Cerrado,"fecha_invalida,monto_invalido"
4197,9766,,3956.79,Abierto,fecha_invalida
4198,18622,2025-11-20,,No especificado,monto_invalido
4200,11234,,14608.47,Rechazado,fecha_invalida
4201,185,,,Abierto,"fecha_invalida,monto_invalido"
4202,5826,,1738.61,No especificado,fecha_invalida
4203,12276,,9814.44,Abierto,fecha_invalida
4204,12576,,,Abierto,"fecha_invalida,monto_invalido"
4206,21152,,1805.19,Cerrado,fecha_invalida
4207,18106,,6687.19,No especificado,fecha_invalida
4208,5003,,9469.15,Cerrado,fecha_invalida
4209,14494,,6631.73,Cerrado,fecha_invalida
4210,17289,,9027.68,Cerrado,fecha_invalida
4212,4533,,2152.46,No especificado,fecha_invalida
4213,837,,11143.13,Cerrado,fecha_invalida
4214,5744,,9169.16,No especificado,fecha_invalida
4215,11316,,1179.88,Cerrado,fecha_invalida
4217,7882,,,No especificado,"fecha_invalida,monto_invalido"
4219,7394,,8085.21,Rechazado,fecha_invalida
4220,13370,2025-03-27,,Abierto,monto_invalido
4223,4089,,13567.3,Abierto,fecha_invalida
4225,1403,,316.2,No especificado,fecha_invalida
4226,21250,,,Rechazado,"fecha_invalida,monto_invalido"
4227,2060,,6028.64,Cerrado,fecha_invalida
4228,19860,,,Cerrado,"fecha_invalida,monto_invalido"
4229,15806,,8678.88,Cerrado,fecha_invalida
4230,20069,,10210.7,Cerrado,fecha_invalida
4231,5166,,,Cerrado,"fecha_invalida,monto_invalido"
4232,6139,,8359.11,No especificado,fecha_invalida
4233,3473,,1270.75,No especificado,fecha_invalida
4234,18871,,,Rechazado,"fecha_invalida,monto_invalido"
4235,12171,,12492.96,Abierto,fecha_invalida
4236,23353,,9432.99,No especificado,fecha_invalida
4237,4796,,1897.11,Abierto,fecha_invalida
4238,17930,,394.94,Cerrado,fecha_invalida
4239,1406,2025-01-12,,Abierto,monto_invalido
4240,18008,,3222.54,Cerrado,fecha_invalida
4241,12326,,5562.54,Cerrado,fecha_invalida
4242,6614,,1961.19,Cerrado,fecha_invalida
4243,8494,,8086.43,Abierto,fecha_invalida
4244,21575,,,Cerrado,"fecha_invalida,monto_invalido"
4245,19602,,,Abierto,"fecha_invalida,monto_invalido"
4246,2192,2025-02-03,,No especificado,monto_invalido
4247,15362,,9594.43,Cerrado,fecha_invalida
4248,18874,,10424.39,Abierto,fecha_invalida
4249,12741,,,Cerrado,"fecha_invalida,monto_invalido"
4250,14834,,12859.0,Abierto,fecha_invalida
4251,24907,,9492.79,Cerrado,fecha_invalida
4252,464,,6423.36,Abierto,fecha_invalida
4253,5657,,10344.9,Cerrado,fecha_invalida
4255,14402,,9885.72,No especificado,fecha_invalida
4256,25539,,2846.88,Cerrado,fecha_invalida
4257,21621,,3905.24,Cerrado,fecha_invalida
4258,16357,,2970.16,Abierto,fecha_invalida
4259,14200,,,No especificado,"fecha_invalida,monto_invalido"
4261,11066,,9563.62,No especificado,fecha_invalida
4262,4313,,8478.44,No especificado,fecha_invalida
4263,18580,,4025.48,No especificado,fecha_invalida
4264,18269,,5192.11,Abierto,fecha_invalida
4265,703,,12384.06,No especificado,fecha_invalida
4266,5447,,7272.89,No especificado,fecha_invalida
4267,4972,,13154.09,Cerrado,fecha_invalida
4268,18469,,14950.94,No especificado,fecha_invalida
4269,1614,,,No especificado,"fecha_invalida,monto_invalido"
4270,15893,,3654.82,Abierto,fecha_invalida
4271,22783,,3961.28,Rechazado,fecha_invalida
4273,4049,,4785.95,No especificado,fecha_invalida
4274,6287,,1441.64,Cerrado,fecha_invalida
4275,23477,,5520.6,Abierto,fecha_invalida
4278,2412,,1358.29,Rechazado,fecha_invalida
4280,25769,,3258.14,Abierto,fecha_invalida
4281,7669,,,Abierto,"fecha_invalida,monto_invalido"
4282,2692,,13079.72,Cerrado,fecha_invalida
4284,16427,,14473.34,Rechazado,fecha_invalida
4285,8925,2025-08-24,,Abierto,monto_invalido
4286,24218,,14185.66,No especificado,fecha_invalida
4287,5211,,,Abierto,"fecha_invalida,monto_invalido"
4288,24612,2025-06-20,,Abierto,monto_invalido
4289,24831,,6486.85,Cerrado,fecha_invalida
4291,22778,,,Cerrado,"fecha_invalida,monto_invalido"
4293,11382,,13424.17,Cerrado,fecha_invalida
4294,2028,,10041.52,Cerrado,fecha_invalida
4295,7853,,7470.14,No especificado,fecha_invalida
4296,11409,,,Rechazado,"fecha_invalida,monto_invalido"
4297,20736,,12100.17,Rechazado,fecha_invalida
4299,16410,,9387.98,No especificado,fecha_invalida
4300,21444,,3091.32,No especificado,fecha_invalida
4301,21429,,7997.63,Cerrado,fecha_invalida
4302,19811,,,Cerrado,"fecha_invalida,monto_invalido"
4303,23535,,1648.0,No especificado,fecha_invalida
4304,25874,,3348.22,Abierto,fecha_invalida
4305,6276,,,Abierto,"fecha_invalida,monto_invalido"
4306,23988,,3954.87,No especificado,fecha_invalida
4307,8802,,2341.93,No especificado,fecha_invalida
4308,11462,,5526.29,Abierto,fecha_invalida
4309,3896,,7810.74,Rechazado,fecha_invalida
4310,21328,,,No especificado,"fecha_invalida,monto_invalido"
4312,1944,,5478.38,No especificado,fecha_invalida
4313,4327,,9522.07,No especificado,fecha_invalida
4314,22882,,3090.81,Abierto,fecha_invalida
4315,6242,,14884.81,No especificado,fecha_invalida
4316,11627,,14713.29,Cerrado,fecha_invalida
4317,1829,,,Cerrado,"fecha_invalida,monto_invalido"
4318,5740,,9834.32,No especificado,fecha_invalida
4319,24479,,11038.73,Cerrado,fecha_invalida
4320,14536,,,Abierto,"fecha_invalida,monto_invalido"
4321,4849,,5788.09,No especificado,fecha_invalida
4322,5776,2025-03-05,,Abierto,monto_invalido
4323,11609,,310.58,Cerrado,fecha_invalida
4324,20534,,8401.29,Abierto,fecha_invalida
4325,14934,,,Abierto,"fecha_invalida,monto_invalido"
4327,15861,,430.7,No especificado,fecha_invalida
4329,25597,,12646.64,Abierto,fecha_invalida
4331,24715,,14204.02,Cerrado,fecha_invalida
4332,19312,,4257.35,Abierto,fecha_invalida
4333,13407,,4326.29,Rechazado,fecha_invalida
4334,22103,,8037.42,Rechazado,fecha_invalida
4336,16399,,,Rechazado,"fecha_invalida,monto_invalido"
4337,16074,,2741.79,Abierto,fecha_invalida
4339,7133,2025-03-18,,Cerrado,monto_invalido
4340,23436,,5212.21,Abierto,fecha_invalida
4341,6381,2025-02-14,,No especificado,monto_invalido
4342,2371,,-5718.7,Rechazado,fecha_invalida
4343,15786,,986.29,No especificado,fecha_invalida
4344,21773,,4169.82,Abierto,fecha_invalida
4345,2273,,3606.53,Cerrado,fecha_invalida
4347,15660,,12039.64,No especificado,fecha_invalida
4348,20438,,255.59,No especificado,fecha_invalida
4349,10458,,,No especificado,"fecha_invalida,monto_invalido"
4350,6656,,,Rechazado,"fecha_invalida,monto_invalido"
4352,24883,,7074.29,Abierto,fecha_invalida
4353,4878,,,Cerrado,"fecha_invalida,monto_invalido"
4355,15578,,5816.07,Abierto,fecha_invalida
4356,9946,,12657.53,No especificado,fecha_invalida
4357,14133,,9779.77,Rechazado,fecha_invalida
4358,20228,,11606.38,Cerrado,fecha_invalida
4359,18260,,1549.2,Cerrado,fecha_invalida
4360,1808,,6030.66,Rechazado,fecha_invalida
4362,14305,,449.46,No especificado,fecha_invalida
4363,18407,,,Cerrado,"fecha_invalida,monto_invalido"
4364,3002,,14579.77,Abierto,fecha_invalida
4365,39,,4344.69,Cerrado,fecha_invalida
4366,13949,,1459.48,Abierto,fecha_invalida
4367,23530,,9402.53,Cerrado,fecha_invalida
4368,8084,,227.18,No especificado,fecha_invalida
4369,20706,,7302.23,Abierto,fecha_invalida
4370,21724,,,Rechazado,"fecha_invalida,monto_invalido"
4371,10680,,8855.53,Rechazado,fecha_invalida
4372,16537,,,Abierto,"fecha_invalida,monto_invalido"
4374,7509,,8204.58,Rechazado,fecha_invalida
4375,3581,,3276.54,Abierto,fecha_invalida
4376,4985,,,No especificado,"fecha_invalida,monto_invalido"
4377,2031,,14929.44,Rechazado,fecha_invalida
4378,21246,,,Cerrado,"fecha_invalida,monto_invalido"
4379,13867,,13580.2,Cerrado,fecha_invalida
4381,20828,,3690.23,Rechazado,fecha_invalida
4382,24129,,11946.79,Abierto,fecha_invalida
4384,19251,,1884.59,Cerrado,fecha_invalida
4385,21646,,205.37,Abierto,fecha_invalida
4386,25828,,,Rechazado,"fecha_invalida,monto_invalido"
4387,17814,2025-10-08,,No especificado,monto_invalido
4390,11853,,,No especificado,"fecha_invalida,monto_invalido"
4391,24091,,,Abierto,"fecha_invalida,monto_invalido"
4392,19140,,13917.44,Cerrado,fecha_invalida
4393,17324,,353.18,Rechazado,fecha_invalida
4394,12753,,7349.74,No especificado,fecha_invalida
4395,10215,,8490.51,No especificado,fecha_invalida
4396,23780,,,Abierto,"fecha_invalida,monto_invalido"
4397,15752,,10805.1,No especificado,fecha_invalida
4398,15728,,14361.73,Abierto,fecha_invalida
4400,8617,,741.22,Cerrado,fecha_invalida
4401,11595,,,Cerrado,"fecha_invalida,monto_invalido"
4402,9628,,6696.06,Cerrado,fecha_invalida
4403,2842,,2899.26,Cerrado,fecha_invalida
4404,25612,,1492.54,Abierto,fecha_invalida
4405,3959,,627.09,Rechazado,fecha_invalida
4406,25582,,14505.76,No especificado,fecha_invalida
4408,21903,,,No especificado,"fecha_invalida,monto_invalido"
4409,8082,,-12646.94,No especificado,fecha_invalida
4410,10076,,7067.39,Abierto,fecha_invalida
4411,19896,,,No especificado,"fecha_invalida,monto_invalido"
4412,1728,,762.31,Abierto,fecha_invalida
4413,9630,,9736.59,Abierto,fecha_invalida
4414,9053,,14113.24,Cerrado,fecha_invalida
4415,21765,,9242.96,Cerrado,fecha_invalida
4416,7323,,,Cerrado,"fecha_invalida,monto_invalido"
4417,3083,,3389.56,No especificado,fecha_invalida
4418,12601,,188.77,No especificado,fecha_invalida
4419,23940,,9949.55,Cerrado,fecha_invalida
4420,562,,5890.82,Cerrado,fecha_invalida
4422,18434,,8430.56,Rechazado,fecha_invalida
4423,20516,,,No especificado,"fecha_invalida,monto_invalido"
4425,16601,,3176.43,No especificado,fecha_invalida
4427,19966,,,Rechazado,"fecha_invalida,monto_invalido"
4428,23407,,6736.28,No especificado,fecha_invalida
4429,24498,,2474.3,Abierto,fecha_invalida
4430,13574,,,Rechazado,"fecha_invalida,monto_invalido"
4431,8775,,4482.84,Abierto,fecha_invalida
4432,19313,2025-04-13,,Cerrado,monto_invalido
4433,1044,,770.81,No especificado,fecha_invalida
4434,14108,,4006.14,No especificado,fecha_invalida
4435,9358,,,Rechazado,"fecha_invalida,monto_invalido"
4436,7863,,7145.83,No especificado,fecha_invalida
4437,156,,5968.97,Abierto,fecha_invalida
4438,2160,,13565.5,Cerrado,fecha_invalida
4439,5564,,3762.51,Cerrado,fecha_invalida
4440,23764,,468.89,Rechazado,fecha_invalida
4442,15701,,1926.98,No especificado,fecha_invalida
4443,13635,,14537.68,Cerrado,fecha_invalida
4444,1176,,,Cerrado,"fecha_invalida,monto_invalido"
4445,1288,,10643.4,Abierto,fecha_invalida
4447,13543,,12768.09,Rechazado,fecha_invalida
4448,11156,,4367.45,No especificado,fecha_invalida
4449,15797,,6615.87,Abierto,fecha_invalida
4450,17545,,6398.15,Abierto,fecha_invalida
4451,5768,,5048.07,Cerrado,fecha_invalida
4452,14071,,11156.75,Cerrado,fecha_invalida
4453,15000,,1424.11,No especificado,fecha_invalida
4454,20707,,7280.05,Rechazado,fecha_invalida
4455,934,,2239.47,Abierto,fecha_invalida
4456,10896,,1730.23,Rechazado,fecha_invalida
4457,1638,,4542.53,Cerrado,fecha_invalida
4459,2861,,13227.44,No especificado,fecha_invalida
4460,5984,,,Cerrado,"fecha_invalida,monto_invalido"
4462,17638,,13699.16,Abierto,fecha_invalida
4463,6612,,14421.4,No especificado,fecha_invalida
4464,10527,,,No especificado,"fecha_invalida,monto_invalido"
4465,6580,,5471.71,No especificado,fecha_invalida
4466,9273,,10619.28,Cerrado,fecha_invalida
4467,6052,,8873.95,No especificado,fecha_invalida
4468,18255,,12368.94,Cerrado,fecha_invalida
4469,13487,,12767.08,No especificado,fecha_invalida
4471,9773,,322.13,Cerrado,fecha_invalida
4472,9324,,2688.16,Abierto,fecha_invalida
4473,9227,,1585.15,No especificado,fecha_invalida
4474,3246,,589.72,Abierto,fecha_invalida
4475,25546,,396.9,Abierto,fecha_invalida
4476,1017,,8206.18,Abierto,fecha_invalida
4477,25763,,10544.19,Cerrado,fecha_invalida
4478,11146,,3371.03,Abierto,fecha_invalida
4479,431,,13956.44,Cerrado,fecha_invalida
4480,15144,,4008.01,No especificado,fecha_invalida
4481,21021,,13090.96,Rechazado,fecha_invalida
4482,8080,,10298.79,No especificado,fecha_invalida
4483,23313,,9449.51,Cerrado,fecha_invalida
4484,2476,,7779.58,Cerrado,fecha_invalida
4485,4399,,14191.91,Abierto,fecha_invalida
4486,17879,,7142.66,No especificado,fecha_invalida
4487,17751,,,Cerrado,"fecha_invalida,monto_invalido"
4489,13084,,1995.71,Cerrado,fecha_invalida
4490,14892,,,Cerrado,"fecha_invalida,monto_invalido"
4492,8055,,5048.56,Abierto,fecha_invalida
4493,14297,,4963.6,Cerrado,fecha_invalida
4494,14612,,1756.64,No especificado,fecha_invalida
4495,18249,,2754.88,Abierto,fecha_invalida
4496,5574,,7123.41,No especificado,fecha_invalida
4497,5150,,2100.44,Cerrado,fecha_invalida
4499,5213,,4150.67,Cerrado,fecha_invalida
4500,22220,,,No especificado,"fecha_invalida,monto_invalido"
4502,8526,,13905.74,Rechazado,fecha_invalida
4503,20163,,6793.57,No especificado,fecha_invalida
4504,17235,,,Cerrado,"fecha_invalida,monto_invalido"
4505,16454,,8410.75,Rechazado,fecha_invalida
4506,9179,,,No especificado,"fecha_invalida,monto_invalido"
4508,25735,,273.0,Rechazado,fecha_invalida
4509,88,,2496.99,Cerrado,fecha_invalida
4510,3739,,14002.05,Cerrado,fecha_invalida
4511,9324,,2688.16,Abierto,fecha_invalida
4512,16110,,14818.54,Abierto,fecha_invalida
4513,679,,14161.93,Abierto,fecha_invalida
4514,22198,,1454.97,No especificado,fecha_invalida
4515,8925,2025-08-24,,Abierto,monto_invalido
4516,21581,,13247.47,No especificado,fecha_invalida
4517,5668,,11057.31,Cerrado,fecha_invalida
4518,16114,,,Abierto,"fecha_invalida,monto_invalido"
4519,8526,,13905.74,Rechazado,fecha_invalida
4520,8768,,2863.49,Abierto,fecha_invalida
4521,6051,,4083.6,Abierto,fecha_invalida
4523,19571,,8283.79,Abierto,fecha_invalida
4524,17879,,7142.66,No especificado,fecha_invalida
4525,17658,2025-06-09,,No especificado,monto_invalido
4526,18228,,13973.16,Cerrado,fecha_invalida
4527,20455,,,Abierto,"fecha_invalida,monto_invalido"
4529,15538,,14296.85,Abierto,fecha_invalida
4530,23938,,,Cerrado,"fecha_invalida,monto_invalido"
4531,18194,,2757.05,No especificado,fecha_invalida
4532,10760,,14910.95,No especificado,fecha_invalida
4533,6007,,,Abierto,"fecha_invalida,monto_invalido"
4534,23679,,6832.08,Abierto,fecha_invalida
4535,18662,,5421.05,Cerrado,fecha_invalida
4536,3145,,2935.1,No especificado,fecha_invalida
4537,13320,,4481.19,Cerrado,fecha_invalida
4538,24254,,4004.38,Cerrado,fecha_invalida
4539,9321,,597.85,Abierto,fecha_invalida
4540,11884,,11449.61,Cerrado,fecha_invalida
4541,8316,,,Cerrado,"fecha_invalida,monto_invalido"
4542,19676,2025-06-03,,No especificado,monto_invalido
4543,19947,,8801.03,Cerrado,fecha_invalida
4544,9984,,3062.03,Rechazado,fecha_invalida
4545,11966,,9243.01,No especificado,fecha_invalida
4546,6772,,9201.83,Rechazado,fecha_invalida
4547,9543,,14269.64,Rechazado,fecha_invalida
4548,6461,,411.68,Cerrado,fecha_invalida
4549,6843,,693.97,Rechazado,fecha_invalida
4550,7559,,6225.05,Abierto,fecha_invalida
4551,23121,,,No especificado,"fecha_invalida,monto_invalido"
4552,18789,,,Abierto,"fecha_invalida,monto_invalido"
4553,16274,2026-02-05,,No especificado,monto_invalido
4554,9968,,14685.51,Abierto,fecha_invalida
4555,18230,,3242.03,No especificado,fecha_invalida
4556,5828,,,No especificado,"fecha_invalida,monto_invalido"
4558,16785,,,Abierto,"fecha_invalida,monto_invalido"
4559,17498,,,No especificado,"fecha_invalida,monto_invalido"
4561,21219,,4325.25,No especificado,fecha_invalida
4562,21221,,9855.96,Cerrado,fecha_invalida
4563,10537,,,Abierto,"fecha_invalida,monto_invalido"
4564,17977,,1926.12,No especificado,fecha_invalida
4565,3284,,1771.01,No especificado,fecha_invalida
4566,20506,,14053.02,Abierto,fecha_invalida
4567,6857,,8031.05,Abierto,fecha_invalida
4568,8757,,581.68,Abierto,fecha_invalida
4569,8000,,10003.91,Cerrado,fecha_invalida
4570,16976,,10001.37,Abierto,fecha_invalida
4572,21089,,1043.91,Cerrado,fecha_invalida
4573,25777,,2080.21,Abierto,fecha_invalida
4574,22481,2025-03-30,,Cerrado,monto_invalido
4575,139,,865.09,Abierto,fecha_invalida
4576,15660,,12039.64,No especificado,fecha_invalida
4578,18230,,3242.03,No especificado,fecha_invalida
4579,9596,,-6745.26,No especificado,fecha_invalida
4581,13062,,,No especificado,"fecha_invalida,monto_invalido"
4582,6535,,14195.58,Rechazado,fecha_invalida
4583,11461,,6798.23,No especificado,fecha_invalida
4585,4946,,564.29,Abierto,fecha_invalida
4586,13535,,,Cerrado,"fecha_invalida,monto_invalido"
4588,14602,,3895.18,Abierto,fecha_invalida
4589,24753,,9243.95,Abierto,fecha_invalida
4590,10386,,3876.08,Rechazado,fecha_invalida
4591,22336,,6990.68,Cerrado,fecha_invalida
4592,2412,,1358.29,Rechazado,fecha_invalida
4593,3323,,1354.83,Cerrado,fecha_invalida
4594,5951,2026-01-19,,Abierto,monto_invalido
4595,19811,,,Abierto,"fecha_invalida,monto_invalido"
4596,9774,2025-05-10,,Rechazado,monto_invalido
4597,25535,2025-04-22,,Cerrado,monto_invalido
4598,6093,,,Rechazado,"fecha_invalida,monto_invalido"
4599,17641,,7746.44,Abierto,fecha_invalida
4600,15893,,3654.82,Abierto,fecha_invalida
4601,8973,,169.84,No especificado,fecha_invalida
4602,14699,,,Cerrado,"fecha_invalida,monto_invalido"
4603,21903,,,No especificado,"fecha_invalida,monto_invalido"
4604,21752,,,Cerrado,"fecha_invalida,monto_invalido"
4605,14029,,13356.62,Rechazado,fecha_invalida
4606,17248,,11834.59,No especificado,fecha_invalida
4608,9264,,12626.59,Cerrado,fecha_invalida
4609,19198,,10786.07,Abierto,fecha_invalida
4610,10983,,,No especificado,"fecha_invalida,monto_invalido"
4611,22410,2025-02-21,,No especificado,monto_invalido
4612,19239,,10098.65,Cerrado,fecha_invalida
4613,10643,,303.03,Abierto,fecha_invalida
4614,17643,,,Cerrado,"fecha_invalida,monto_invalido"
4615,3466,,,No especificado,"fecha_invalida,monto_invalido"
4616,12223,,5806.47,No especificado,fecha_invalida
4617,3953,,14622.5,Cerrado,fecha_invalida
4618,10239,,,Abierto,"fecha_invalida,monto_invalido"
