id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
21445,,1280,32,4,1,684.12,131.84,,"fecha_invalida,monto_invalido"
21446,,2601,61,15,1,341.94,64.05,45718.08,fecha_invalida
21447,,429,3,9,7,,,,"fecha_invalida,prima_invalida,comision_invalida,monto_invalido"
21448,,872,56,10,8,1444.45,357.5,56750.29,fecha_invalida
21449,,906,74,8,10,1381.62,249.27,,"fecha_invalida,monto_invalido"
21450,,2196,25,10,7,74.61,10.21,10060.19,fecha_invalida
21451,,2709,41,3,1,250.2,57.5,34917.93,fecha_invalida
21452,2025-12-14,2385,57,15,2,515.03,,47480.75,comision_invalida
21453,,1044,43,9,4,1166.28,,59307.89,"fecha_invalida,comision_invalida"
21455,,1648,64,8,8,,133.13,,"fecha_invalida,prima_invalida,monto_invalido"
21456,,1410,79,2,8,1710.27,,91358.51,"fecha_invalida,comision_invalida"
21457,2025-03-25,2175,40,6,1,840.46,,42640.64,comision_invalida
21458,,3811,58,5,11,374.29,,,"fecha_invalida,comision_invalida,monto_invalido"
21459,,1751,20,9,5,295.7,72.63,6658.83,fecha_invalida
21460,,1893,21,9,10,,170.91,54549.47,"fecha_invalida,prima_invalida"
21461,,1779,45,8,10,1509.76,96.55,64974.43,fecha_invalida
21462,,1460,57,10,7,1227.8,199.76,179612.87,fecha_invalida
21463,,2329,111,12,3,334.54,69.72,,"fecha_invalida,monto_invalido"
21464,,1257,57,6,1,1630.14,204.05,,"fecha_invalida,monto_invalido"
21465,,1633,48,4,10,,198.7,24324.06,"fecha_invalida,prima_invalida"
21466,,3701,109,5,4,1513.42,285.9,,"fecha_invalida,monto_invalido"
21467,,999,3,9,6,1056.8,237.1,79719.64,fecha_invalida
21468,,1113,46,9,5,1247.35,,140866.48,"fecha_invalida,comision_invalida"
21469,,115,71,10,6,530.59,73.36,,"fecha_invalida,monto_invalido"
21470,2025-04-24,1797,56,15,8,,,145038.44,"prima_invalida,comision_invalida"
21471,,718,60,5,12,1829.05,,301696.58,"fecha_invalida,comision_invalida"
21472,,270,51,10,1,,143.71,326280.95,"fecha_invalida,prima_invalida"
21473,,1497,37,8,3,1859.64,228.62,314030.5,fecha_invalida
21475,,744,20,15,1,,9.09,5300.27,"fecha_invalida,prima_invalida"
21476,,1094,77,15,12,,178.16,,"fecha_invalida,prima_invalida,monto_invalido"
21477,,233,49,8,11,1460.03,156.03,,"fecha_invalida,monto_invalido"
21478,,1535,34,9,12,284.9,23.47,,"fecha_invalida,monto_invalido"
21479,,2336,56,2,11,,,,"fecha_invalida,prima_invalida,comision_invalida,monto_invalido"
21480,,2849,46,3,1,817.21,,157705.66,"fecha_invalida,comision_invalida"
21481,2026-02-03,1210,76,11,2,1158.4,,158654.5,comision_invalida
21482,2025-02-04,2442,36,5,1,926.73,60.08,,monto_invalido
21484,,2716,80,11,7,1142.24,,94251.52,"fecha_invalida,comision_invalida"
21485,,744,13,2,5,791.85,62.68,,"fecha_invalida,monto_invalido"
21486,,945,78,1,1,,,15693.78,"fecha_invalida,prima_invalida,comision_invalida"
21487,2025-03-25,1885,3,13,7,,14.67,,"prima_invalida,monto_invalido"
21488,,762,34,7,8,1387.8,302.48,133694.78,fecha_invalida
21489,,1375,22,2,8,229.41,17.51,10092.6,fecha_invalida
21490,,2120,14,4,8,1964.62,445.06,101354.11,fecha_invalida
21491,,2714,2,6,2,684.87,73.42,62091.01,fecha_invalida
21492,,444,4,6,2,1904.2,,,"fecha_invalida,comision_invalida,monto_invalido"
21493,,2551,61,4,11,1004.3,197.36,107220.88,fecha_invalida
21494,,2077,45,12,3,1568.94,333.77,,"fecha_invalida,monto_invalido"
21495,,1343,22,6,11,1285.45,280.38,241457.03,fecha_invalida
21496,,1582,60,5,10,937.64,174.42,91596.64,fecha_invalida
21497,,1099,46,10,12,96.41,22.69,4375.89,fecha_invalida
21498,,1643,4,10,3,224.01,12.2,,"fecha_invalida,monto_invalido"
21499,,717,17,1,8,,8.34,13653.92,"fecha_invalida,prima_invalida"
21500,,3580,21,12,3,180.14,24.65,8113.33,fecha_invalida
21501,,943,27,15,9,193.64,13.08,35216.87,fecha_invalida
21502,,1217,36,6,4,773.17,188.76,35907.18,fecha_invalida
21505,,2359,59,2,9,325.36,71.48,52320.58,fecha_invalida
21506,,2588,34,2,6,292.04,66.57,41122.86,fecha_invalida
21508,,648,31,9,7,1588.52,,33248.38,"fecha_invalida,comision_invalida"
21509,,2007,40,6,2,1492.43,198.51,127753.51,fecha_invalida
21510,,569,24,6,6,265.65,48.39,25993.95,fecha_invalida
21511,,171,12,3,3,,416.23,71007.88,"fecha_invalida,prima_invalida"
21512,,1815,20,2,12,1543.08,367.49,210650.24,fecha_invalida
21513,,938,38,6,6,1279.14,,39061.02,"fecha_invalida,comision_invalida"
21514,,2187,59,14,12,920.72,59.19,,"fecha_invalida,monto_invalido"
21515,,623,13,5,1,1261.1,85.17,137291.26,fecha_invalida
21516,2025-10-03,514,52,2,9,,261.52,89011.44,prima_invalida
21517,,1850,52,11,5,1178.83,222.94,139334.52,fecha_invalida
21518,,518,73,15,8,1699.46,,127934.15,"fecha_invalida,comision_invalida"
21519,,1347,75,3,4,1769.31,429.24,234049.6,fecha_invalida
21520,,463,51,14,5,458.81,29.1,67678.15,fecha_invalida
21521,,2181,49,6,3,,173.13,158528.65,"fecha_invalida,prima_invalida"
21522,,221,12,12,9,,153.2,370400.67,"fecha_invalida,prima_invalida"
21523,,342,6,11,3,,39.1,24612.87,"fecha_invalida,prima_invalida"
21524,,2726,14,11,7,1079.22,105.3,144036.0,fecha_invalida
21525,,1615,23,15,1,321.04,50.04,22228.91,fecha_invalida
21526,,1350,6,3,2,1592.69,121.09,41865.42,fecha_invalida
21527,,701,77,6,8,879.39,,23357.05,"fecha_invalida,comision_invalida"
21528,,2296,58,8,6,,80.18,,"fecha_invalida,prima_invalida,monto_invalido"
21529,,2632,45,12,3,,,,"fecha_invalida,prima_invalida,comision_invalida,monto_invalido"
21530,,298,78,7,11,1889.83,140.16,56883.25,fecha_invalida
21531,,2817,45,7,11,554.41,,,"fecha_invalida,comision_invalida,monto_invalido"
21532,,1488,35,2,4,1796.68,321.16,302504.2,fecha_invalida
21533,,1686,63,1,3,827.86,154.03,21901.68,fecha_invalida
21534,,626,29,4,9,1476.43,262.76,214264.24,fecha_invalida
21535,,993,6,6,8,1701.26,256.23,338712.1,fecha_invalida
21536,,2727,36,3,10,447.57,47.56,87198.05,fecha_invalida
21537,,1022,8,10,12,1342.07,235.76,,"fecha_invalida,monto_invalido"
21538,,2461,26,10,8,898.98,175.83,,"fecha_invalida,monto_invalido"
21539,,644,16,9,2,,195.29,,"fecha_invalida,prima_invalida,monto_invalido"
21540,,2322,17,5,4,1896.72,302.24,338485.0,fecha_invalida
21541,,2128,78,1,4,1251.76,,48113.27,"fecha_invalida,comision_invalida"
21543,,744,23,10,5,,,286514.42,"fecha_invalida,prima_invalida,comision_invalida"
21544,,122,1,9,8,925.5,114.54,20303.12,fecha_invalida
21545,,1602,26,12,8,1479.05,,41832.83,"fecha_invalida,comision_invalida"
21546,,2625,25,12,12,883.42,1284.43,114153.52,fecha_invalida
21547,,1139,24,5,8,,291.81,196656.66,"fecha_invalida,prima_invalida"
21548,,830,19,7,10,,,41053.41,"fecha_invalida,prima_invalida,comision_invalida"
21549,2025-11-01,2956,29,4,4,1754.93,,92870.58,comision_invalida
21550,,3506,14,6,4,1877.65,434.27,107885.83,fecha_invalida
21551,,3653,67,1,1,929.7,137.43,113533.02,fecha_invalida
21552,,1341,64,12,11,1824.44,216.48,189057.25,fecha_invalida
21553,,590,42,15,9,943.18,162.38,39782.9,fecha_invalida
21554,,86,71,7,1,1028.35,233.4,,"fecha_invalida,monto_invalido"
21555,,1617,104,9,7,,108.88,169321.24,"fecha_invalida,prima_invalida"
21556,,2673,29,12,3,1141.79,240.1,221867.98,fecha_invalida
21558,,607,38,8,4,209.58,27.38,29368.58,fecha_invalida
21559,,1643,15,3,2,1992.93,182.01,220437.7,fecha_invalida
21560,,1678,3,6,3,919.04,194.28,30244.7,fecha_invalida
21561,,779,30,7,10,1351.6,92.28,63640.4,fecha_invalida
21562,2025-10-19,1691,58,8,9,374.27,75.25,,monto_invalido
21563,,533,76,3,9,475.83,,92657.14,"fecha_invalida,comision_invalida"
21564,2026-02-16,2487,26,6,7,0.0,,94384.55,comision_invalida
21565,,2642,51,1,12,677.16,95.39,114686.18,fecha_invalida
21566,,657,7,6,1,1300.07,69.75,214478.94,fecha_invalida
21567,,5,16,12,7,719.25,,,"fecha_invalida,comision_invalida,monto_invalido"
21568,,1505,65,1,3,,59.13,47042.75,"fecha_invalida,prima_invalida"
21569,,1819,34,13,11,,8.5,8181.82,"fecha_invalida,prima_invalida"
21570,2025-06-21,1373,19,12,2,,71.17,134226.8,prima_invalida
21571,,978,75,7,1,,307.08,198281.73,"fecha_invalida,prima_invalida"
21572,,1708,22,2,1,1169.58,,221796.72,"fecha_invalida,comision_invalida"
21573,,985,109,4,2,1217.24,198.39,29602.89,fecha_invalida
21574,,612,47,11,5,1144.41,202.38,,"fecha_invalida,monto_invalido"
21575,,1120,10,7,6,1879.67,295.33,247175.45,fecha_invalida
21576,,1549,78,1,3,753.65,132.59,146635.83,fecha_invalida
21577,,716,42,5,4,68.33,12.06,,"fecha_invalida,monto_invalido"
21578,,659,75,14,11,,,266902.59,"fecha_invalida,prima_invalida,comision_invalida"
21579,,283,63,11,6,442.79,34.89,49863.33,fecha_invalida
21580,,16,2,10,1,531.01,79.71,92993.2,fecha_invalida
21581,,1924,8,9,3,1880.29,217.47,139626.48,fecha_invalida
21582,,1824,30,13,7,781.24,194.48,18277.33,fecha_invalida
21583,,3550,10,1,10,1888.83,,266951.14,"fecha_invalida,comision_invalida"
21584,,2664,78,14,9,652.22,101.27,16437.43,fecha_invalida
21585,,1300,13,2,3,972.2,142.47,143893.62,fecha_invalida
21586,,973,54,12,6,1020.18,241.54,84398.41,fecha_invalida
21587,,1531,54,8,3,206.96,337.31,,"fecha_invalida,monto_invalido"
21588,,2845,92,3,10,1712.32,200.06,101483.81,fecha_invalida
21589,,574,70,6,9,273.45,34.28,6675.33,fecha_invalida
21592,,2349,7,2,5,-557.15,,27165.39,"fecha_invalida,comision_invalida"
21593,,2159,63,7,4,,77.16,56194.77,"fecha_invalida,prima_invalida"
21594,,1939,63,1,12,216.97,,,"fecha_invalida,comision_invalida,monto_invalido"
21595,,1942,68,5,6,1440.21,,268250.37,"fecha_invalida,comision_invalida"
21596,,2832,80,1,1,1122.52,,154357.03,"fecha_invalida,comision_invalida"
21597,,1358,8,14,12,515.74,74.8,,"fecha_invalida,monto_invalido"
21598,,98,46,14,5,371.53,61.29,71364.76,fecha_invalida
21599,,47,40,11,8,611.5,,75970.71,"fecha_invalida,comision_invalida"
21600,,1175,71,8,1,802.72,,,"fecha_invalida,comision_invalida,monto_invalido"
21601,,1757,29,6,7,949.76,126.78,158514.19,fecha_invalida
21602,,2099,55,4,2,1607.56,,168073.63,"fecha_invalida,comision_invalida"
21603,2025-09-17,533,73,5,3,,312.42,,"prima_invalida,monto_invalido"
21604,,2407,58,10,1,,72.41,19542.3,"fecha_invalida,prima_invalida"
21605,,491,24,15,10,1400.6,320.28,139122.47,fecha_invalida
21606,,2573,31,9,11,1814.95,317.49,90384.57,fecha_invalida
21607,,2925,7,7,12,125.68,16.82,12437.17,fecha_invalida
21608,,1872,69,2,2,,,29080.26,"fecha_invalida,prima_invalida,comision_invalida"
21609,,2189,29,15,1,852.72,62.08,31869.06,fecha_invalida
21610,,161,42,8,9,1027.92,233.54,158821.57,fecha_invalida
21611,,762,63,14,9,1569.99,349.92,244810.69,fecha_invalida
21612,,1923,2,2,4,1028.09,,52224.23,"fecha_invalida,comision_invalida"
21613,,1638,68,4,7,1206.34,155.55,162501.1,fecha_invalida
21614,,949,52,7,10,284.76,45.37,18166.63,fecha_invalida
21615,,718,19,13,3,376.49,,35631.53,"fecha_invalida,comision_invalida"
21616,2025-06-26,1123,78,12,11,273.6,,36570.0,comision_invalida
21617,,2203,40,1,7,516.44,79.41,,"fecha_invalida,monto_invalido"
21618,2025-08-19,1842,11,14,11,741.77,156.28,,monto_invalido
21619,,1551,44,10,11,,267.92,87257.81,"fecha_invalida,prima_invalida"
21620,,2115,60,3,3,997.33,181.32,45375.79,fecha_invalida
21621,,2231,32,4,12,394.93,,58329.2,"fecha_invalida,comision_invalida"
21622,,1447,57,5,6,,190.78,34554.6,"fecha_invalida,prima_invalida"
21623,2025-05-15,850,69,7,8,,,212588.65,"prima_invalida,comision_invalida"
21624,,1181,59,12,7,202.94,41.0,18149.99,fecha_invalida
21625,,2092,51,11,12,150.77,,4418.33,"fecha_invalida,comision_invalida"
21626,,2718,77,4,3,,194.86,,"fecha_invalida,prima_invalida,monto_invalido"
21627,,1403,60,14,9,,79.6,,"fecha_invalida,prima_invalida,monto_invalido"
21628,,2503,67,3,9,273.2,67.07,32982.51,fecha_invalida
21631,,2762,68,6,12,159.96,23.57,16403.54,fecha_invalida
21632,2025-11-29,128,35,5,9,1136.73,,68350.48,comision_invalida
21633,,2798,10,4,11,,238.3,200182.3,"fecha_invalida,prima_invalida"
21634,,258,48,11,12,,36.95,65190.12,"fecha_invalida,prima_invalida"
21635,,1671,66,1,11,,51.67,27138.83,"fecha_invalida,prima_invalida"
21636,,1037,35,6,2,,98.24,130943.49,"fecha_invalida,prima_invalida"
21637,,1263,70,9,6,1873.68,175.05,,"fecha_invalida,monto_invalido"
21638,,1101,59,1,9,554.56,92.08,33670.96,fecha_invalida
21639,,2998,41,8,8,132.28,31.95,9594.84,fecha_invalida
21640,,1259,45,11,1,769.23,140.23,91193.99,fecha_invalida
21641,,1104,54,10,7,1262.69,97.52,43230.4,fecha_invalida
21642,,437,27,13,12,1159.91,227.73,57848.61,fecha_invalida
21643,,636,6,4,4,655.89,92.63,45138.98,fecha_invalida
21644,2025-05-04,2445,42,4,9,1655.86,195.53,,monto_invalido
21645,,135,99,15,8,1632.62,134.68,,"fecha_invalida,monto_invalido"
21646,,1637,38,13,10,245.43,,12565.39,"fecha_invalida,comision_invalida"
21647,,815,51,2,1,932.65,85.82,,"fecha_invalida,monto_invalido"
21648,,1969,25,15,1,1740.58,429.7,,"fecha_invalida,monto_invalido"
21649,,1640,5,11,3,,97.85,107091.84,"fecha_invalida,prima_invalida"
21650,,174,6,7,2,986.21,205.72,167407.85,fecha_invalida
21651,2026-02-14,816,73,13,4,1083.02,90.38,,monto_invalido
21652,,1342,37,1,4,906.43,,122252.25,"fecha_invalida,comision_invalida"
21653,,1684,66,10,5,926.66,52.5,,"fecha_invalida,monto_invalido"
21655,,1166,22,5,7,,64.78,38251.26,"fecha_invalida,prima_invalida"
21656,,3577,68,9,9,1920.41,408.54,197177.83,fecha_invalida
21657,,23,43,14,6,887.1,,136599.38,"fecha_invalida,comision_invalida"
21658,,1685,45,12,12,1262.49,69.99,63557.31,fecha_invalida
21660,,1898,23,8,6,729.3,45.2,49748.95,fecha_invalida
21661,,1239,55,13,8,1135.5,159.27,106267.67,fecha_invalida
21662,,1949,21,13,10,187.28,45.78,32772.6,fecha_invalida
21663,,815,66,8,7,1831.15,,,"fecha_invalida,comision_invalida,monto_invalido"
21664,,1927,15,13,2,1726.01,109.87,69145.25,fecha_invalida
21665,,2987,74,7,8,,257.15,347313.13,"fecha_invalida,prima_invalida"
21666,,491,60,9,4,1635.04,,188368.1,"fecha_invalida,comision_invalida"
21667,,2281,57,4,7,1173.27,238.35,109667.64,fecha_invalida
21668,,346,22,5,8,628.62,,98259.18,"fecha_invalida,comision_invalida"
21669,,2206,39,7,11,,13.76,24534.43,"fecha_invalida,prima_invalida"
21670,,2068,60,7,8,,,272973.65,"fecha_invalida,prima_invalida,comision_invalida"
21671,,2417,24,7,4,1651.2,,174925.54,"fecha_invalida,comision_invalida"
21672,,1637,33,4,3,435.19,82.39,17779.71,fecha_invalida
21673,,3774,61,14,9,,163.15,204044.09,"fecha_invalida,prima_invalida"
21674,,1162,35,3,3,1918.9,,53315.45,"fecha_invalida,comision_invalida"
21676,,1407,3,13,7,737.37,157.48,101515.98,fecha_invalida
21677,,1491,80,7,10,714.32,111.56,69842.03,fecha_invalida
21678,,2396,19,5,10,634.19,114.36,,"fecha_invalida,monto_invalido"
21679,,2276,61,4,7,1542.37,,99431.08,"fecha_invalida,comision_invalida"
21680,,2928,50,1,2,1098.93,149.9,34032.44,fecha_invalida
21681,,713,47,10,12,1670.11,283.9,126977.17,fecha_invalida
21682,,2975,16,2,11,197.24,23.64,,"fecha_invalida,monto_invalido"
21683,,1391,79,9,9,506.1,77.55,83628.41,fecha_invalida
21684,,2257,6,7,1,701.94,84.97,33192.26,fecha_invalida
21685,,2404,7,1,11,650.25,65.53,,"fecha_invalida,monto_invalido"
21686,,2465,5,11,8,1923.42,252.93,295467.42,fecha_invalida
21687,,927,67,9,6,1278.48,170.81,51135.15,fecha_invalida
21688,,571,6,14,8,1515.35,83.41,47675.5,fecha_invalida
21690,,1581,11,1,2,1154.82,182.39,,"fecha_invalida,monto_invalido"
21691,,1817,9,2,9,1463.92,141.47,143269.09,fecha_invalida
21692,,2920,43,2,7,1008.66,231.61,142035.9,fecha_invalida
21693,,381,44,5,11,1205.99,136.04,59992.75,fecha_invalida
21694,,514,40,13,6,,11.88,14325.44,"fecha_invalida,prima_invalida"
21698,,2273,22,14,8,1073.12,131.06,48895.6,fecha_invalida
21699,2025-08-02,755,7,4,4,,87.86,,"prima_invalida,monto_invalido"
21701,,2826,33,6,11,706.4,174.23,,"fecha_invalida,monto_invalido"
21702,,1554,75,14,4,1275.51,265.81,238844.22,fecha_invalida
21703,,2984,1,4,12,321.37,38.98,64111.29,fecha_invalida
21704,,757,37,4,7,1712.46,2212.31,192792.31,fecha_invalida
21705,,2993,57,9,9,1349.29,72.61,172999.33,fecha_invalida
21706,2025-10-27,1234,15,15,9,596.74,92.43,,monto_invalido
21707,,490,46,7,8,912.3,142.93,180863.5,fecha_invalida
21708,2025-10-11,2035,43,7,7,,284.17,213802.74,prima_invalida
21709,2025-02-14,821,40,15,9,,52.58,30948.42,prima_invalida
21710,,2138,64,12,10,467.91,,52706.77,"fecha_invalida,comision_invalida"
21711,,855,6,9,1,239.34,25.82,6222.0,fecha_invalida
21712,,1512,37,14,10,1275.81,93.7,134445.67,fecha_invalida
21713,,3865,55,13,8,1710.19,364.56,264869.25,fecha_invalida
21714,,1031,32,4,11,1224.31,294.61,,"fecha_invalida,monto_invalido"
21715,,1104,74,13,2,1835.4,126.15,258164.06,fecha_invalida
21717,,2404,79,7,4,1143.69,,145135.66,"fecha_invalida,comision_invalida"
21718,2026-01-14,1342,65,10,6,,67.0,42757.44,prima_invalida
21719,,224,74,15,3,1608.05,,,"fecha_invalida,comision_invalida,monto_invalido"
21720,,1047,36,7,11,1122.41,82.29,50310.34,fecha_invalida
21721,,2465,72,14,12,,107.46,178180.17,"fecha_invalida,prima_invalida"
21722,,2598,59,9,5,1487.12,118.81,40858.89,fecha_invalida
21723,,630,33,4,11,1733.96,178.93,,"fecha_invalida,monto_invalido"
21724,,1021,65,8,4,1887.08,,60644.09,"fecha_invalida,comision_invalida"
21725,,175,65,6,3,836.26,167.71,41761.2,fecha_invalida
21726,,2631,79,15,8,1906.96,113.88,253915.81,fecha_invalida
21727,,1837,54,5,3,1151.82,285.32,38278.75,fecha_invalida
21728,,1340,57,6,12,,50.97,38244.7,"fecha_invalida,prima_invalida"
21729,,2680,2,6,3,1022.23,228.43,151650.04,fecha_invalida
21730,,740,65,6,11,1748.19,128.34,300281.4,fecha_invalida
21731,,179,73,9,4,794.77,46.72,128476.81,fecha_invalida
21732,,2584,62,2,3,1671.75,169.43,194650.22,fecha_invalida
21733,,78,48,12,2,1265.95,199.21,33135.94,fecha_invalida
21734,,833,74,2,5,1936.16,398.5,,"fecha_invalida,monto_invalido"
21735,,3697,50,8,11,1686.43,204.13,297837.23,fecha_invalida
21736,,62,57,3,9,,30.89,32531.61,"fecha_invalida,prima_invalida"
21737,,1498,64,2,12,1802.24,363.06,128973.95,fecha_invalida
21738,,2978,58,1,12,1731.67,373.29,264327.63,fecha_invalida
21739,,1984,24,6,9,1065.13,145.63,188036.78,fecha_invalida
21740,,1890,27,5,2,,26.43,28749.23,"fecha_invalida,prima_invalida"
21741,,601,22,8,4,1535.51,,,"fecha_invalida,comision_invalida,monto_invalido"
21742,,2803,48,14,9,,63.8,,"fecha_invalida,prima_invalida,monto_invalido"
21743,,2773,8,3,6,1538.54,353.76,119860.99,fecha_invalida
21744,,429,10,12,1,1212.01,275.45,32762.61,fecha_invalida
21745,,631,63,14,1,842.82,176.71,77278.88,fecha_invalida
21746,,2422,101,1,9,1181.11,254.97,224182.15,fecha_invalida
21747,,2124,76,12,1,1363.28,73.5,,"fecha_invalida,monto_invalido"
21748,,2815,64,3,6,500.61,57.73,32440.4,fecha_invalida
21749,,2603,64,6,11,865.74,146.76,160163.04,fecha_invalida
21750,,880,54,15,12,1841.42,371.75,110416.57,fecha_invalida
21751,,1844,53,5,1,,48.76,91326.98,"fecha_invalida,prima_invalida"
21752,2025-04-09,42,71,1,6,,11.05,,"prima_invalida,monto_invalido"
21753,,2111,47,11,12,823.88,141.37,,"fecha_invalida,monto_invalido"
21754,,281,75,2,11,1256.31,191.88,176386.07,fecha_invalida
21755,,571,75,7,5,1821.99,284.96,,"fecha_invalida,monto_invalido"
21756,,1303,49,10,1,1152.07,158.85,154510.07,fecha_invalida
21757,,2413,28,2,7,1556.9,,198391.78,"fecha_invalida,comision_invalida"
21758,,31,69,11,12,200.74,17.15,19712.25,fecha_invalida
21759,,1007,75,4,6,1651.57,200.45,,"fecha_invalida,monto_invalido"
21760,,1785,56,7,11,,254.0,182212.67,"fecha_invalida,prima_invalida"
21761,,3526,22,5,3,,165.45,90120.31,"fecha_invalida,prima_invalida"
21763,,2742,20,11,6,530.14,55.46,68577.22,fecha_invalida
21764,,2250,43,14,9,,74.5,77325.12,"fecha_invalida,prima_invalida"
21765,,2062,64,7,3,617.17,,,"fecha_invalida,comision_invalida,monto_invalido"
21766,,595,73,15,6,284.15,56.45,50732.88,fecha_invalida
21767,,438,9,14,12,298.74,70.64,25265.62,fecha_invalida
21768,,2888,19,14,8,1441.72,245.62,,"fecha_invalida,monto_invalido"
21769,,231,19,13,11,131.07,,7752.88,"fecha_invalida,comision_invalida"
21770,,1026,1,8,4,,91.81,90427.12,"fecha_invalida,prima_invalida"
21771,,2150,48,6,9,1080.25,,180601.47,"fecha_invalida,comision_invalida"
21772,,2166,79,11,6,221.03,22.12,33250.33,fecha_invalida
21773,,17,44,3,2,1098.58,266.22,119816.83,fecha_invalida
21774,,2391,26,7,1,1619.62,174.66,,"fecha_invalida,monto_invalido"
21775,,2934,48,15,2,823.08,,119850.64,"fecha_invalida,comision_invalida"
21776,2025-05-31,580,36,4,10,500.8,82.78,,monto_invalido
21777,,1736,72,7,1,1077.07,,179809.32,"fecha_invalida,comision_invalida"
21778,,1321,45,12,11,137.71,,7912.45,"fecha_invalida,comision_invalida"
21779,,3897,40,4,8,1851.39,196.36,255240.03,fecha_invalida
21780,,2876,65,10,11,,26.55,36520.88,"fecha_invalida,prima_invalida"
21782,,636,61,9,9,1535.52,172.15,,"fecha_invalida,monto_invalido"
21783,,184,6,15,11,,,44181.06,"fecha_invalida,prima_invalida,comision_invalida"
21784,,992,48,15,7,515.46,,60662.64,"fecha_invalida,comision_invalida"
21785,,437,23,11,6,526.52,90.43,102723.26,fecha_invalida
21786,2025-06-05,2263,60,14,12,1968.05,438.18,,monto_invalido
21787,,2980,35,8,6,,244.06,58667.49,"fecha_invalida,prima_invalida"
21788,2025-07-14,129,19,12,11,,32.14,18497.27,prima_invalida
21789,,2154,9,14,8,387.69,62.05,23633.64,fecha_invalida
21790,,1085,52,6,12,,56.67,42783.42,"fecha_invalida,prima_invalida"
21791,,2637,78,2,3,1866.75,371.11,,"fecha_invalida,monto_invalido"
21792,,2990,18,5,10,266.58,,,"fecha_invalida,comision_invalida,monto_invalido"
21793,,50,9,10,4,925.41,184.21,128501.17,fecha_invalida
21794,,1810,79,1,5,1359.14,183.03,,"fecha_invalida,monto_invalido"
21795,,865,17,11,3,528.09,96.4,41045.03,fecha_invalida
21796,,2425,52,11,9,,147.38,154682.72,"fecha_invalida,prima_invalida"
21797,,1611,31,15,7,286.83,,19083.96,"fecha_invalida,comision_invalida"
21798,,1716,98,11,11,,328.37,193651.62,"fecha_invalida,prima_invalida"
21799,2025-04-07,884,39,2,1,,271.24,,"prima_invalida,monto_invalido"
